id	sector	region	north	centre	south_isl	rel_weight	age	group	individual_first_shr	foreign_first_shr	decentr_manag	employees	RD_empl_share	grad_empl_share	labour_flex	age_ceo	female_ceo	fam_ceo	prod_inn	proc_inn	patent	RD_inv	direct_export	dir_export_share	dir_export_eu	dir_export_outside_eu	import_goods	import_share_goods	import_goods_china_india	deloc_fdi	deloc_fdi_share	deloc_fdi_china_india	qual_cert	competitors_from_abroad	widened_prod_range	increase_margins	external_financing	local_bank	national_bank	foreign_bank	banks_number	credit_requested	credit_denied	totalassets	sales	addedvalue	ebit	roa	roi	ros	roe	leverage	tfp_va	dimensione	areageo	sector2
7065	25	9	0	1	0	1.113938	29	0	1	0	1	23	0	0	1	5	0	1	1	0	0	0	1	65	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	4	1	1	3133	2460	737	143	.014044	.0456432	.0581301	.247191	17.60112	-.5404792	1	1	4
8823	13	9	0	1	0	1.125092	4	1	0	0	0	34	0	0	0	5	0	1	1	1	0	1	1	65	1	1	1	10	1	0	0	0	0	1	0	0	1	1	1	1	5	0	0	7839	7390	1396	-236	-.0431177	-.0301059	-.031935	-.1824069	4.230437	-.3870743	1	1	1
8505	17	9	0	1	0	1.125092	35	1	0	0	0	34	0	0	1	5	0	0	0	0	0	1	1	15	1	0	1	27	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	20463	30796	5866	3017	.1413771	.1474368	.0979673	.2969311	2.100277	.9885209	1	1	2
7848	10	9	0	1	0	1.162582	56	0	1	0	0	25	0	0	1	4	1	1	1	0	0	1	1	35	1	1	1	.03	0	0	0	0	1	0	1	0	1	1	1	0	3	0	0	5265	5274	1188	169	.0104463	.0320988	.032044	.0628571	6.017143	-.1968752	1	1	0
7844	20	9	0	1	0	.8400642	61	0	1	0	0	19	0	0	1	5	1	1	1	0	0	1	1		0	0	1	.15	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	7497	7790	902	216	.0284114	.0288115	.0277279	.0393207	1.383976	-.2633544	1	1	3
8082	30	9	0	1	0	1.14242	17	0	1	0	1	14	0	0	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	662	945	642	102	.1767372	.1540785	.1079365	.283293	1.602906	-.1602482	0	1	6
8070	13	9	0	1	0	1.125092	101	0	1	0	0	15	0	0	1	4	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	13	0	0	19470	14451	989	396	.0032357	.020339	.0274029	.007214	2.229474	-.4763325	0	1	1
9203	10	9	0	1	0	1.162582	15	0	1	0	0	28	0	0	1	4	1	1	1	1	0	1	1	20	1	1	1	.3	0	0	0	0	0	0	1	0	1	1	1	0	4	0	0	2271	1765	442	-121	-.0876266	-.0532805	-.0685552	-.4512472	5.14966	-.9114701	1	1	0
7846	14	9	0	1	0	1.125092	50	0	1	0	0	20	0	0	1	4	0	1	1	1	0	1	1	20	1	1	1	8	1	1	.15	1	0	0	0	0	1	1	1	0	4	0	0	5117	5436	1011	199	.0218878	.03889	.0366078	.1401752	6.404255	-.2828754	1	1	1
8750	20	9	0	1	0	.8400642	31	0	1	0	0	20	0	0	1	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	6	0	0	3161	2999	687	90	.0129706	.028472	.03001	.0432489	3.334388	-.4901864	1	1	3
7842	25	9	0	1	0	1.113938	34	0	1	0	0	32	0	0	1	5	0	1	0	0	0	0	1	6	1	1	1	.5	0	0	0	0	1	1	0	0	0	1	1	0	3	0	0	3372	4451	2941	960	.2817319	.2846975	.2156819	.5478662	1.944637	.5667818	1	1	4
7831	15	9	0	1	0	1.051953	41	0	1	0	0	17	0	0	1	3	0	1	1	0	0	1	1	40	1	1	1	45	0	0	0	0	1	1	1	1	1	1	1	0	12	1	0	8383	5750	789	77	-.0165812	.0091853	.0133913	-.0803004	4.842865	-.7378532	1	1	1
7837	15	9	0	1	0	.7926705	33	0	1	0	0	54	0	0	1	5	0	1	1	0	0	1	1	90	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	8	1	0	10838	12938	3073	1186	.0730762	.1094298	.091668	.366497	5.015271	-.2581711	1	1	1
7878	25	9	0	1	0	1.113938	14	0	1	0	0	30	0	0	1	3	0	1	0	0	0	0	1	20	1	1	1	.02	1	0	0	0	0	1	1	0	1	1	0	0	4	0	0	2750	3630	998	-38	-.0334545	-.0138182	-.0104683	-7.666667	229.1667		1	1	4
7061	32	9	0	1	0	1.04403	32	0	1	0	0	23	10	0	0	5	0	1	1	1	0	1	1	95	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	3	0	0	4134	1259	749	84	-.0012095	.0203193	.0667196	-.0020644	1.706854		1	1	9
8947	13	9	0	1	0	1.125092	29	0	1	0	1	14	0	0	1	4	0	0	1	0	0	1	1	30	1	1	1	7.5	1	0	0	0	1	1	1	0	1	1	1	0	5	1	1	6197	5047	827	38	-.018396	.006132	.0075292	-.0781357	4.24743	-.2798253	0	1	1
7900	14	9	0	1	0	.8863056	3	1	0	0	1	160	7	3	1	4	0	0	1	0	0	1	1	12	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	18	1	0	31376	33030	7055	1041	.0139278	.0331782	.0315168	.0402357	2.888868	-.0273499	2	1	1
9194	31	9	0	1	0	1.04403	41	0	1	0	0	12	0	0	1	7	0	1	1	0	0	1	1	10	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	0	0	1496	1673	464	9	-.0140374	.006016	.0053796	-.1153846	8.21978	-.7266605	0	1	8
8065	14	9	0	1	0	1.125092	58	0	1	0	0	17	0	0	0	5	0	1	1	0	0	1	1	96	1	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	5	0	0	6187	6767	388	-58	-.020042	-.0093745	-.008571	-.048249	2.407393	-1.123826	1	1	1
8841	13	9	0	1	0	1.125092	59	0	1	0	0	22	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	1606	1419	787	-29	-.0398506	-.0180573	-.0204369	-.9275362	23.27536		1	1	1
8939	13	9	0	1	0	1.125092	25	0	1	0	0	13	0	0	0	4	0	0	1	0	0	1	1	10	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	10	0	0	14550	9760	1070	415	-.0087285	.0285223	.0425205	-.0250493	2.869823	-.1884698	0	1	1
8090	25	9	0	1	0	1.113938	66	0	1	0	0	35	0	0	1	7	0	1	0	0	0	0	1	37	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	4	1	0	2543	3722	1634	230	.0928038	.0904444	.0617947	.59	6.3575	-.0208413	1	1	4
7881	26	9	0	1	0	1.051953	14	1	1	0	0	12	100	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	10	0	0	218	272		-18	-.0779817	-.0825688	-.0661765	-.1910112	2.449438		0	1	5
7853	15	9	0	1	0	.7926705	30	0	0	0	0	50	0	0	1	4	0	1	1	0	0	1	1	50	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	5	0	0	15849	17736	3059	382	.001956	.0241025	.0215381	.0059093	3.021159	-.4530054	1	1	1
7895	14	9	0	1	0	1.125092	25	0	1	0	0	26	0	0	1	5	0	1	1	0	0	1	1	50	1	1	1	24.5	1	1	.35	0	1	1	0	0	1	1	1	1	3	0	0	4892	4038	1154	257	.0091987	.0525348	.0636454	1.551724	168.6897	-.334622	1	1	1
7060	32	9	0	1	0	1.04403	32	0	1	0	0	14	0	0	1	5	0	0	1	0	0	0	1	80	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	4	1	0	1616	8964	464	22	-.0389851	.0136139	.0024543	-.1422122	3.647856	-.6515645	0	1	9
9451	23	10	0	1	0	1.051953	36	1	0	0	0	28	0	0	1	4	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	4	1	0	9863	7522	2813	292	.0115583	.0296056	.0388195	.0391349	3.385856	.0787086	1	1	3
8742	28	10	0	1	0	.9462538	4	1	0	0	0	24	0	0	1	6	0	0	1	1	0	1	1	20	1	1	1	12	0	0	0	0	1	1	1	0	0	1	1	0	3	0	0	16177	1833	2005	413	.0277555	.0255301	.2253137	.6176066	22.25172	-.173004	1	1	7
8724	10	10	0	1	0	1.162582	25	0	1	0	0	14	0	0	0	4	0	1	0	1	0	0	0	0	0	0	1	9	0	0	0	0	0	0	1	0	1	1	1	0	5	0	0	5105	8185	1223	561	.0746327	.1098923	.06854	.2265161	3.035077	.2027452	0	1	0
8710	17	10	0	1	0	.8863056	49	0	1	0	0	53	0	0	1	6	0	1	1	1	0	1	1	17	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	6	0	0	18137	15009	2864	-781	-.0584441	-.0430611	-.0520354	-.1949963	3.336461	.0671978	1	1	2
8726	14	10	0	1	0	.8863056	24	0	1	0	1	80	0	0	1	5	0	1	0	0	0	1	1	95	1	0	1	9	0	0	0	0	0	1	1	0	0	0	1	0	4	0	0	20684	34714	4605	1000	.0218526	.0483465	.0288068	.1165549	5.333677	.013166	1	1	1
8719	23	10	0	1	0	1.051953	29	0	1	0	1	20	0	0	1	6	0	0	1	0	0	0	1	12	1	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	7	1	0	6869	6802	1201	251	.0138303	.036541	.0369009	.0488181	3.529805	-.2198612	1	1	3
9463	22	10	0	1	0	1.04403	6	0	1	1	0	12	0	0	0	7	0	1	1	1	1	1	1	25	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	2	1	0	928	1465	327	62	.0247845	.0668103	.0423208	.3709677	14.96774	-.7501307	0	1	3
8733	26	10	0	1	0	1.051953	16	1	0	0	0	25	0	20	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	7	1	1	3452	6478	1039	187	.0315759	.0541715	.0288669	.5677083	17.97917	-.0578959	1	1	5
8741	17	10	0	1	0	.8863056	6	0	1	0	0	50	0	0	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	8	0	0	8340	10631	2599	548	.0508393	.0657074	.0515474	.9680365	19.0411		1	1	2
8729	14	10	0	1	0	1.125092	23	0	1	0	0	39	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1031	856	891	11	.0174588	.0106693	.0128505	.3913043	22.41304		1	1	1
9457	24	10	0	1	0	.6736162	17	1	0	1	0	181	0	0	1	3	0	0	0	0	0	0	1	90	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	0	0	51144	206944	17286	5240	.0358009	.1024558	.0253209	.0870868	2.432533	.386398	2	1	4
8717	14	10	0	1	0	.3101063	31	1	0	0	0	400	0	15	1	5	0	1	1	1	0	1	1	63	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	7	0	0	104331	111846	23808	8654	.0548543	.0829475	.0773742	.4001259	7.294344	.4861041	2	1	1
8713	18	10	0	1	0	1.125092	36	0	1	0	0	40	0	0	1	6	0	1	1	0	0	1	0	0	0	0	1	48	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	29150	9376	5458	2715	.1059348	.0931389	.2895691	.1222438	1.153953	.5695993	1	1	2
8718	18	10	0	1	0	1.125092	30	0	1	0	0	15	0	0	1	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1051	2685	608	97	.074215	.0922931	.0361266	.408377	5.502618	-.3770406	0	1	2
8739	31	10	0	1	0	1.04403	6	0	1	0	1	12	0	0	0	4	0	0	0	0	0	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	1702	1397	370	-1	-.0164512	-.0005875	-.0007158	-.4827586	29.34483	-.8907575	0	1	8
8709	10	10	0	1	0	1.162582	53	0	0	0	0	16	0	0	0	7	0	1	0	1	0	1	0	0	0	0	1	10	0	0	0	0	1	0	1	0	1	1	1	1	11	0	0	13482	15328	754	271	-.0089749	.0201009	.0176801	-.0371052	4.134315	-.5796963	1	1	0
8727	18	10	0	1	0	1.125092	24	0	1	0	0	27	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	5	1	1	5470	2764	1075	326	.0102377	.0595978	.117945	1.4	136.75		1	1	2
9455	25	10	0	1	0	1.113938	29	0	1	0	0	17	0	0	1	3	0	1	0	0	0	0	1	10	1	0	1	2.5	0	0	0	0	1	0	0	0	1	1	1	0	2	1	0	2665	1820	115	-669	-.2881801	-.2510319	-.3675824	-2.169492	7.528249	-2.438066	1	1	4
7018	23	11	0	1	0	1.051953	30	0	1	0	1	42	0	0	1	3	0	0	1	1	0	1	1	50	1	1	1	.75	0	1	.02	0	1	1	1	0	0	1	1	1	6	0	0	3624	4885	1357	106	.0124172	.0292494	.0216991	.0420954	3.390084		1	1	3
7013	29	11	0	1	0	1.14143	36	0	1	0	0	63	0	0	1	6	0	1	0	1	0	1	1		0	0	1	.75	0	0	0	0	1	1	0	0	1	1	1	0	6	0	0	11667	10008	2684	127	-.0070284	.0108854	.0126898	-.0292335	4.159359	-.1667449	1	1	6
7022	10	11	0	1	0	1.162582	45	0	1	0	0	35	0	0	1	6	0	1	0	0	0	0	1		0	0	1	16	0	0	0	0	0	0	1	1	1	1	1	1	5	0	0	9364	14488	2265	259	.0085434	.0276591	.0178769	.0492611	5.76601	-.0417509	1	1	0
6969	32	11	0	1	0	1.04403	29	0	1	0	0	15	0	0	1	5	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	4	0	0	3044	1288	223	-266	-.140933	-.087385	-.2065217	1.303951	-9.252279	-1.717783	0	1	9
7045	30	11	0	1	0	1.14242	9	1	1	0	0	24	0	0	1	5	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	1246	2138	1399	84	.0617978	.0674157	.0392891	.2810219	4.547445		1	1	6
7005	14	11	0	1	0	1.125092	5	0	1	0	0	25	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	391	664	586	33	.0306905	.084399	.0496988	.5217391	17		1	1	1
6965	10	11	0	1	0	1.162582	64	0	0	0	0	40	0	0	1	6	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	5	0	0	8832	5869	1930	300	.0274004	.0339674	.051116	.0624194	2.27805	-.2627663	1	1	0
6953	32	11	0	1	0	1.04403	47	0	1	0	0	34	0	0	1	4	1	1	0	0	0	0	1	50	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	3162	1766	708	48	.0060089	.0151803	.0271801	.0105673	1.758621	-1.05212	1	1	9
6995	25	11	0	1	0	1.113938	10	0	1	0	0	11	0	0	1	5	0	1	1	0	0	1	1	15	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	4	0	0	2360	2883	536	85	.0004237	.0360169	.0294832	.0032258	7.612903	-.4257373	0	1	4
8119	25	11	0	1	0	.6736162	16	0	1	0	0	60	0	0	1	4	0	1	1	1	0	1	1	10	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	5	0	0	7295	7711	2650	406	.0235778	.0556546	.0526521	.1331269	5.646285	-.0844395	1	1	4
8911	20	11	0	1	0	.8400642	16	0	1	0	0	30	10	10	1	6	0	1	1	1	0	1	1	45	1	1	1	3	0	0	0	0	1	1	1	0	0	0	1	0	2	0	0	3036	5638	1020	107	.016469	.0352437	.0189784	.0886525	5.382979		1	1	3
6970	27	11	0	1	0	.7926705	27	1	0	0	0	180	0	0	1	5	0	1	1	1	1	1	1	60	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	10	0	0	38611	28263	8785	2069	.0413354	.0535858	.0732052	.494577	11.96498	.0659474	2	1	5
8891	31	11	0	1	0	.234518	48	1	0	0	0	500	1	5	1	6	0	1	1	1	0	1	1	17	1	1	1	.25	0	0	0	0	1	1	1	0	0	1	1	0	10	0	0	147940	212273	38853	6827	.0577396	.0461471	.0321614	.1166143	2.019659		2	1	8
6987	26	11	0	1	0	1.051953	30	0	0	0	0	34	0	0	1	5	0	1	1	0	1	1	1	58	1	1	1	3	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	2704	3509	1624	607	.2285503	.2244823	.1729838	.3756839	1.643769		1	1	5
8903	25	11	0	1	0	1.113938	23	0	1	0	0	15	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1525	1369	541	-43	-.0360656	-.0281967	-.0314098	-.105364	2.921456	-.4531627	0	1	4
8116	15	11	0	1	0	1.051953	31	0	1	0	0	13	30	0	1	5	0	1	1	0	0	1	1	85	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	4	0	0	2663	4846	620	-26	.0202779	-.0097634	-.0053652	.0363636	1.793266	-.596387	0	1	1
6999	28	11	0	1	0	.9462538	8	0	1	0	0	18	0	0	1	5	0	0	0	0	0	0	1	40	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	1240	1840	540	33	.0266129	.0266129	.0179348	.0634615	2.384615	-.5067519	1	1	7
8125	14	11	0	1	0	1.125092	8	0	1	0	0	11	0	0	0	3	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	3	0	0	820	1153	309	34	.0231707	.0414634	.0294883	.6129032	26.45161	-.8963743	0	1	1
7007	27	11	0	1	0	.9090767	33	0	0	0	0	104	0	0	1	5	0	1	1	1	1	1	1	60	1	1	1	.6	0	0	0	0	1	1	0	0	1	0	1	0	8	1	0	30663	17017	5338	462	-.0174804	.015067	.0271493	-.0712387	4.075359	-.1000734	2	1	5
8908	14	11	0	1	0	1.125092	16	0	1	0	1	32	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	2	0	0	652	940	635	85	.1150307	.1303681	.0904255	.5244755	4.559441		1	1	1
6978	25	11	0	1	0	.9090767	44	1	0	0	1	55	0	0	1	5	0	0	0	1	0	1	1	38	1	1	1	1.8	0	0	0	0	1	1	0	0	1	0	1	0	7	0	0	9435	6422	2982	339	.0235294	.03593	.0527873	.0727392	3.091415	-.0423461	1	1	4
8899	23	11	0	1	0	1.051953	27	0	1	0	1	15	0	0	0	4	0	1	1	0	0	0	1	60	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	0	0	1597	1754	570	42	.0300564	.0262993	.0239453	.0535714	1.782366	-.3829001	0	1	3
6957	17	11	0	1	0	1.125092	41	0	1	0	0	18	0	0	1	6	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	4	0	0	5059	2948	740	150	.0225341	.0296501	.050882	.0332071	1.473638		1	1	2
6994	28	11	0	1	0	.9462538	39	0	1	0	0	15	0	0	0	6	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	3	0	0	2523	1357	232	-213	-.0871978	-.0844233	-.1569639	-.1445466	1.657687	-1.449844	0	1	7
7028	25	11	0	1	0	.6736162	25	1	0	0	0	110	0	0	1	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	9	1	0	26147	52701	6777	1271	.0340766	.0486098	.0241172	.2688594	7.889861	.1518117	2	1	4
8096	22	11	0	1	0	.8698483	78	1	0	1	1	198	0	0	1	4	0	0	1	1	1	1	1	30	1	1	1	25	1	0	0	0	1	0	1	1	0	1	1	1	8	0	0	39192	32730	11441	505	.020744	.0128853	.0154293	.029432	1.418818	.2695695	2	1	3
8121	23	11	0	1	0	1.051953	14	0	1	0	0	15	0	0	1	4	0	1	1	0	0	0	1	20	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	3	0	0	1021	1109	452	-14	-.0274241	-.013712	-.012624	-.0825959	3.011799		0	1	3
6963	14	11	0	1	0	.8863056	34	0	1	0	0	130	0	0	1	5	0	1	1	0	0	1	1	45	1	1	1	3.5	1	0	0	0	0	0	1	0	1	1	1	0	14	0	0	25706	34177	6959	2147	.0405742	.0835214	.06282	.3854398	9.49963	.112124	2	1	1
8126	31	11	0	1	0	.234518	7	1	1	0	0	281	10	0	1	6	0	1	1	1	0	1	1	12	1	1	1	2.1	0	0	0	0	1	0	1	0	1	1	1	0	10	0	0	89644	131938	11422	1432	.0273415	.0159743	.0108536	.0928163	3.394706	-.2807753	2	1	8
8926	31	11	0	1	0	1.04403	35	0	1	0	0	18	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	844	1685	676	97	.0959716	.1149289	.0575668	.84375	8.791667	-.2874146	1	1	8
8901	31	11	0	1	0	1.04403	26	0	1	0	0	24	0	0	1	5	0	1	0	0	0	1	1	2	1	0	1	.7	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	1050	1714	727	67	.0447619	.0638095	.0390898	.3154362	7.04698		1	1	8
6950	27	11	0	1	0	1.051953	63	0	1	0	0	18	0	0	0	4	0	0	0	0	0	0	1	25	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	4	0	0	2349	1392	314	29	.0038314	.0123457	.0208333	.0097826	2.553261		1	1	5
6998	27	11	0	1	0	.7926705	9	0	1	1	0	70	0	0	1	5	0	1	1	0	0	0	1	40	1	1	1	3.5	1	0	0	0	0	1	0	0	0	1	1	0	3	0	0	5978	6007	1230	-515	-.1321512	-.0861492	-.0857333	1.59596	-12.07677	-.9857962	1	1	5
6980	31	11	0	1	0	1.04403	17	0	1	0	0	15	0	0	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	0	858	971	324	26	-.009324	.030303	.0267765	-.0268456	2.879195	-.8519909	0	1	8
6976	33	11	0	1	0	1.051953	21	0	1	0	0	21	0	0	1	4	0	1	0	1	0	1	1	10	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	568	1557	672	161	.2570423	.2834507	.103404	2.862745	11.13725	-.1558161	1	1	7
6982	27	11	0	1	0	.9462538	16	0	1	0	0	19	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0	1708	2361	473	-28	-.0193208	-.0163934	-.0118594	-.0583039	3.017668	-.6801198	1	1	5
6973	15	11	0	1	0	1.051953	25	0	1	0	0	17	0	0	1	6	0	1	1	0	1	1	1	80	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	3	0	0	2671	2371	442	86	.0542868	.0321977	.0362716	.0861557	1.587047	-.9348242	1	1	1
8909	25	11	0	1	0	1.113938	21	0	1	0	0	32	0	0	1	5	0	1	1	1	0	1	1	45	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	0	4	0	0	3485	3916	1592	194	.072023	.0556671	.0495403	.1747911	2.42688		1	1	4
6962	32	11	0	1	0	1.04403	36	0	1	0	0	17	0	0	1	4	0	1	0	1	0	1	1	18	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	5	0	0	2222	2647	938	107	.0211521	.0481548	.0404231	.108046	5.108046	-.3071781	1	1	9
7006	25	11	0	1	0	1.113938	5	0	1	0	0	20	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	3	1	0	817	959	674	58	.0465116	.0709914	.0604797	1.652174	35.52174	-.3204028	1	1	4
7019	10	11	0	1	0	1.162582	30	0	0	0	0	30	0	0	1	5	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	4	0	0	11307	8130	1291	-94	-.0202529	-.0083134	-.0115621	-.0407836	2.013713	-.5252634	1	1	0
6955	27	11	0	1	0	.3845318	42	0	1	0	0	480	30	0	1	3	0	1	1	1	1	1	1	80	1	0	1	12	1	1	.6	0	1	1	0	0	1	0	1	0	4	1	0	98327	127764	37739	-265	-.069635	-.0026951	-.0020741	-.3156318	4.53266	-.1605062	2	1	5
8109	18	11	0	1	0	1.125092	34	0	1	0	0	13	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1618	1857	564	166	.1044499	.1025958	.0893915	.1736896	1.662898	-.371117	0	1	2
8927	30	11	0	1	0	1.14143	7	0	1	0	0	65	0	0	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	1	0	4234	4577	1944	149	.0177137	.0351913	.0325541	7.5	423.4		1	1	6
6993	14	11	0	1	0	1.125092	10	0	1	0	0	43	0	0	1	6	0	1	1	1	0	1	1	65	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	3	0	0	1866	2060	1389	148	.0696677	.079314	.0718447	.1277014	1.833006	-.2738855	1	1	1
6996	14	11	0	1	0	1.125092	9	0	1	0	0	21	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	4	0	0	3422	2087	670	113	.006429	.0330216	.0541447	.021611	3.361493	-.8547291	1	1	1
8913	15	11	0	1	0	.7926705	30	0	1	0	0	57	0	0	1	4	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	4	0	0	7613	9737	2490	414	.0478129	.0543807	.0425182	.1159974	2.426068	-.3997658	1	1	1
8919	25	11	0	1	0	1.113938	9	0	1	0	1	32	0	0	1	3	0	1	0	0	0	0	1	8	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	5	1	0	1286	3276	970	69	.0031104	.0536547	.0210623	.0465116	14.95349		1	1	4
8114	15	11	0	1	0	1.051953	14	0	1	0	0	45	0	0	0	7	0	0	1	0	0	0	1	20	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	4992	4010	1182	14	-.0270433	.0028045	.0034913	-.0798344	2.952099		1	1	1
8098	27	11	0	1	0	.7926705	43	1	1	0	1	55	0	0	1	4	1	1	1	1	1	1	1	60	1	1	1	1.5	0	0	0	0	1	1	1	0	1	1	1	1	4	1	0	15224	5939	2285	15	-.0055176	.0009853	.0025257	-.0080529	1.459496	-.3921901	1	1	5
7014	25	11	0	1	0	1.113938	37	0	1	0	0	27	0	0	1	6	0	1	0	0	0	0	1	40	1	1	1	4	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	3178	3238	940	116	.0339836	.0365009	.0358246	.0718085	2.113032	-.4557102	1	1	4
8101	15	11	0	1	0	1.051953	40	0	1	0	0	26	0	0	1	5	0	1	1	0	0	0	1	30	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	2	0	0	1896	1407	644	-40	-.0738397	-.021097	-.0284293	-.4129794	5.59292	-.8901499	1	1	1
6981	20	11	0	1	0	.5223962	15	0	1	0	0	65	10	4	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	9	0	0	4356	5190	1649	238	.0208907	.0546373	.0458574	.2668622	12.77419	-.264301	1	1	3
8904	31	11	0	1	0	1.04403	2	0	0	0	0	16	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	4	0	0	19	0		-2	-.1052632	-.1052632		-.1052632	1		1	1	8
